year,state,state_po,totalvotes,dem_name,rep_name,dem_votes,rep_votes,winner_votes,loser_votes,votes_to_flip,party_win,electoral_votes,E_total,D_electoral,R_electoral,overall_winner
2016,OKLAHOMA,OK,1452992,"CLINTON, HILLARY","TRUMP, DONALD J.",420375,949136,949136,420375,264381,R,,0.0,0.0,0.0,R
2016,OREGON,OR,2001336,"CLINTON, HILLARY","TRUMP, DONALD J.",1002106,782403,1002106,782403,109852,D,,0.0,0.0,0.0,R
2016,PENNSYLVANIA,PA,6115402,"CLINTON, HILLARY","TRUMP, DONALD J.",2926441,2970733,2970733,2926441,22147,R,,0.0,0.0,0.0,R
2016,RHODE ISLAND,RI,464144,"CLINTON, HILLARY","TRUMP, DONALD J.",252525,180543,252525,180543,35992,D,,0.0,0.0,0.0,R
2016,SOUTH CAROLINA,SC,2103027,"CLINTON, HILLARY","TRUMP, DONALD J.",855373,1155389,1155389,855373,150009,R,,0.0,0.0,0.0,R
2016,SOUTH DAKOTA,SD,370093,"CLINTON, HILLARY","TRUMP, DONALD J.",117458,227721,227721,117458,55132,R,,0.0,0.0,0.0,R
2016,TENNESSEE,TN,2508027,"CLINTON, HILLARY","TRUMP, DONALD J.",870695,1522925,1522925,870695,326116,R,,0.0,0.0,0.0,R
2016,TEXAS,TX,8969226,"CLINTON, HILLARY","TRUMP, DONALD J.",3877868,4685047,4685047,3877868,403590,R,,0.0,0.0,0.0,R
2016,UTAH,UT,1131317,"CLINTON, HILLARY","TRUMP, DONALD J.",310674,515211,515211,310674,102269,R,,0.0,0.0,0.0,R
2016,VERMONT,VT,320467,"CLINTON, HILLARY","TRUMP, DONALD J.",178573,95369,178573,95369,41603,D,,0.0,0.0,0.0,R
2016,VIRGINIA,VA,3982752,"CLINTON, HILLARY","TRUMP, DONALD J.",1981473,1769443,1981473,1769443,106016,D,,0.0,0.0,0.0,R
2016,WASHINGTON,WA,3317019,"CLINTON, HILLARY","TRUMP, DONALD J.",1742718,1221747,1742718,1221747,260486,D,,0.0,0.0,0.0,R
2016,WEST VIRGINIA,WV,713051,"CLINTON, HILLARY","TRUMP, DONALD J.",188794,489371,489371,188794,150289,R,,0.0,0.0,0.0,R
2016,WISCONSIN,WI,2976150,"CLINTON, HILLARY","TRUMP, DONALD J.",1382536,1405284,1405284,1382536,11375,R,,0.0,0.0,0.0,R
2016,WYOMING,WY,258788,"CLINTON, HILLARY","TRUMP, DONALD J.",55973,174419,174419,55973,59224,R,,0.0,0.0,0.0,R
2020,ALABAMA,AL,2323282,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",849624,1441170,1441170,849624,295774,R,,0.0,0.0,0.0,R
2020,ALASKA,AK,359530,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",153778,189951,189951,153778,18087,R,,0.0,0.0,0.0,R
2020,ARIZONA,AZ,3387326,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1672143,1661686,1672143,1661686,5229,D,,0.0,0.0,0.0,R
2020,ARKANSAS,AR,1219069,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",423932,760647,760647,423932,168358,R,,0.0,0.0,0.0,R
2020,CALIFORNIA,CA,17500881,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",11110250,6006429,11110250,6006429,2551911,D,,0.0,0.0,0.0,R
2020,COLORADO,CO,3279980,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1804352,1364607,1804352,1364607,219873,D,,0.0,0.0,0.0,R
2020,CONNECTICUT,CT,1823857,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1080831,714717,1080831,714717,183058,D,,0.0,0.0,0.0,R
2020,DELAWARE,DE,504346,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",296268,200603,296268,200603,47833,D,,0.0,0.0,0.0,R
2020,DISTRICT OF COLUMBIA,DC,344356,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",317323,18586,317323,18586,149369,D,,0.0,0.0,0.0,R
2020,FLORIDA,FL,11067456,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",5297045,5668731,5668731,5297045,185844,R,,0.0,0.0,0.0,R
2020,GEORGIA,GA,4999960,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2473633,2461854,2473633,2461854,5890,D,,0.0,0.0,0.0,R
2020,HAWAII,HI,579784,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",366130,196864,366130,196864,84634,D,,0.0,0.0,0.0,R
2020,IDAHO,ID,868014,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",287021,554119,554119,287021,133550,R,,0.0,0.0,0.0,R
2020,ILLINOIS,IL,6033743,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",3471915,2446891,3471915,2446891,512513,D,,0.0,0.0,0.0,R
2020,INDIANA,IN,3033118,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1242416,1729519,1729519,1242416,243552,R,,0.0,0.0,0.0,R
2020,IOWA,IA,1700130,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",759061,897672,897672,759061,69306,R,,0.0,0.0,0.0,R
2020,KANSAS,KS,1372303,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",570323,771406,771406,570323,100542,R,,0.0,0.0,0.0,R
2020,KENTUCKY,KY,2136768,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",772474,1326646,1326646,772474,277087,R,,0.0,0.0,0.0,R
2020,LOUISIANA,LA,2148062,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",856034,1255776,1255776,856034,199872,R,,0.0,0.0,0.0,R
2020,MAINE,ME,828305,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",435072,360737,435072,360737,37168,D,,0.0,0.0,0.0,R
2020,MARYLAND,MD,3037030,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1985023,976414,1985023,976414,504305,D,,0.0,0.0,0.0,R
2020,MASSACHUSETTS,MA,3658005,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2382202,1167202,2382202,1167202,607501,D,,0.0,0.0,0.0,R
2020,MICHIGAN,MI,5539302,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2804040,2649852,2804040,2649852,77095,D,,0.0,0.0,0.0,R
2020,MINNESOTA,MN,3277171,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1717077,1484065,1717077,1484065,116507,D,,0.0,0.0,0.0,R
2020,MISSISSIPPI,MS,1313759,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",539398,756764,756764,539398,108684,R,,0.0,0.0,0.0,R
2020,MISSOURI,MO,3025962,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1253014,1718736,1718736,1253014,232862,R,,0.0,0.0,0.0,R
2020,MONTANA,MT,603674,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",244786,343602,343602,244786,49409,R,,0.0,0.0,0.0,R
2020,NEBRASKA,NE,956383,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",374583,556846,556846,374583,91132,R,,0.0,0.0,0.0,R
2020,NEVADA,NV,1405376,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",703486,669890,703486,669890,16799,D,,0.0,0.0,0.0,R
2020,NEW HAMPSHIRE,NH,806182,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",424921,365654,424921,365654,29634,D,,0.0,0.0,0.0,R
2020,NEW JERSEY,NJ,4549353,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2608335,1883274,2608335,1883274,362531,D,,0.0,0.0,0.0,R
2020,NEW MEXICO,NM,923965,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",501614,401894,501614,401894,49861,D,,0.0,0.0,0.0,R
2020,NEW YORK,NY,8661735,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",5230985,3244798,5230985,3244798,993094,D,,0.0,0.0,0.0,R
2020,NORTH CAROLINA,NC,5524802,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2684292,2758773,2758773,2684292,37241,R,,0.0,0.0,0.0,R
2020,NORTH DAKOTA,ND,361819,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",114902,235595,235595,114902,60347,R,,0.0,0.0,0.0,R
2020,OHIO,OH,5922202,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2679165,3154834,3154834,2679165,237835,R,,0.0,0.0,0.0,R
2020,OKLAHOMA,OK,1560699,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",503890,1020280,1020280,503890,258196,R,,0.0,0.0,0.0,R
2020,OREGON,OR,2374321,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1340383,958448,1340383,958448,190968,D,,0.0,0.0,0.0,R
2020,PENNSYLVANIA,PA,6915283,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",3458229,3377674,3458229,3377674,40278,D,,0.0,0.0,0.0,R
2020,RHODE ISLAND,RI,516990,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",307486,199922,307486,199922,53783,D,,0.0,0.0,0.0,R
2020,SOUTH CAROLINA,SC,2514096,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1091541,1385103,1385103,1091541,146782,R,,0.0,0.0,0.0,R
2020,SOUTH DAKOTA,SD,422609,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",150471,261043,261043,150471,55287,R,,0.0,0.0,0.0,R
2020,TENNESSEE,TN,3053851,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1143711,1852475,1852475,1143711,354383,R,,0.0,0.0,0.0,R
2020,TEXAS,TX,11315056,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",5259126,5890347,5890347,5259126,315611,R,,0.0,0.0,0.0,R
2020,UTAH,UT,1488289,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",560282,865140,865140,560282,152430,R,,0.0,0.0,0.0,R
2020,VERMONT,VT,370968,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",242820,112704,242820,112704,65059,D,,0.0,0.0,0.0,R
2020,VIRGINIA,VA,4460524,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2413568,1962430,2413568,1962430,225570,D,,0.0,0.0,0.0,R
2020,WASHINGTON,WA,4087631,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2369612,1584651,2369612,1584651,392481,D,,0.0,0.0,0.0,R
2020,WEST VIRGINIA,WV,794652,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",235984,545382,545382,235984,154700,R,,0.0,0.0,0.0,R
2020,WISCONSIN,WI,3298041,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1630866,1610184,1630866,1610184,10342,D,,0.0,0.0,0.0,R
2020,WYOMING,WY,278503,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",73491,193559,193559,73491,60035,R,,0.0,0.0,0.0,R
